state,district,year,jan-rf,jan-dep,feb-rf,feb-dep,mar-rf,mar-dep,apr-rf,apr-dep,may-rf,may-dep,jun-rf,jun-dep,jul-rf,jul-dep,aug-rf,aug-dep,sep-rf,sep-dep,oct-rf,oct-dep,nov-rf,dec-dep,dec-rf,dec-dep
Bihar,Bhojpur,2008,,,,,,,,,,,191.3,72,405.4,37,246.5,-10,157.8,-30,0.0,-100,,,,
Bihar,Bhojpur,2009,,,,,,,,,,,24.8,-78,87.3,-70,124.9,-54,160.8,-29,5.2,-90,,,,
Bihar,Bhojpur,2010,,,,,,,,,,,22.8,-80,245.3,-17,119.0,-56,145.1,-36,39.1,-25,,,,
Bihar,Buxar,2006,,,,,,,,,,,54.6,-49,191.3,-32,129.6,-47,106.2,-45,0.0,-100,,,,
Bihar,Buxar,2007,,,,,,,,,,,27.0,-75,364.0,29,210.9,-13,188.3,-3,2.0,-97,,,,
Bihar,Buxar,2008,,,,,,,,,,,371.8,247,360.3,27,312.7,29,25.3,-87,43.8,-31,,,,
Bihar,Buxar,2009,,,2.2,-79,,,,,,,12.8,-88,187.6,-34,375.6,54,131.6,-32,100.4,59,,,,
Bihar,Buxar,2010,,,,,,,,,,,25.4,-76,93.4,-67,297.6,22,127.6,-34,58.4,-8,,,0.0,-100
Bihar,Darbhanga,2006,,,,,,,,,,,96.3,-37,368.1,20,149.9,-46,306.0,49,28.1,-61,,,,
Bihar,Darbhanga,2007,0.0,-100,15.0,36,,,,,,,18.5,-88,559.9,83,457.7,64,559.6,172,82.3,15,,,,
Bihar,Darbhanga,2008,,,,,,,,,,,100.8,-34,489.4,60,197.8,-29,133.5,-35,26.2,-63,,,,
Bihar,Darbhanga,2009,,,0.2,-98,,,,,,,2.6,-98,351.8,15,382.3,37,77.6,-62,29.9,-58,,,,
Bihar,Darbhanga,2010,,,,,,,,,,,117.6,-23,283.9,-7,248.9,-11,115.5,-44,22.6,-68,,,,
Bihar,East Champaran,2006,0.0,-100,0.0,-100,2.5,-73,0.0,-100,22.6,-54,197.9,23,202.7,-44,151.1,-46,379.6,76,8.5,-89,0.0,-100,0.0,-100
Bihar,East Champaran,2007,0.0,-100,0.0,-100,,,,,,,224.6,39,575.1,59,694.3,149,345.4,60,26.7,-66,,,0.0,-100
Bihar,East Champaran,2008,,,,,,,0.0,-100,158.5,221,460.3,185,463.4,28,316.1,14,157.3,-27,24.2,-69,0.0,-100,1.0,-76
Bihar,East Champaran,2009,0.0,-100,,,1.2,-87,0.0,-100,187.7,280,42.8,-73,310.5,-14,429.9,54,86.9,-60,35.2,-55,0.0,-100,0.0,-100
Bihar,East Champaran,2010,0.0,-100,,,0.0,-100,8.8,-46,226.8,359,64.1,-60,333.9,-8,299.9,8,154.6,-28,83.4,6,0.0,-100,0.7,-83
Bihar,Gaya,2006,0.0,-100,0.0,-100,11.8,9,4.8,-33,36.4,136,404.4,224,326.9,3,123.9,-61,208.0,8,0.0,-100,0.2,-96,0.0,-100
Bihar,Gaya,2007,0.0,-100,43.6,158,5.5,-49,41.8,481,54.2,252,46.2,-63,338.4,7,221.7,-30,233.8,21,52.2,-13,0.0,-100,0.0,-100
Bihar,Gaya,2008,95.4,424,13.4,-21,0.6,-94,13.3,85,40.3,162,404.9,225,283.5,-10,209.6,-34,48.9,-75,0.0,-100,0.0,-100,0.0,-100
Bihar,Gaya,2009,8.4,-54,,,0.4,-96,2.4,-67,73.7,379,68.4,-45,194.8,-38,152.5,-52,269.0,39,17.0,-72,11.8,157,2.3,-39
Bihar,Gaya,2010,0.2,-99,3.4,-80,0.0,-100,0.0,-100,25.8,68,97.8,-22,202.7,-36,202.9,-36,50.3,-74,91.0,51,6.4,39,2.8,-26
Bihar,Gopalganj,2006,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Gopalganj,2007,,,,,,,,,,,84.8,-43,670.0,120,127.2,-54,112.9,-47,0.0,-100,,,0.0,-100
Bihar,Gopalganj,2008,,,,,,,,,,,246.1,66,,,,,,,,,,,,
Bihar,Gopalganj,2009,,,,,,,,,,,,,179.5,,306.7,,67.7,,82.1,,,,1.0,-81
Bihar,Gopalganj,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,,,64.4,-57,259.8,-15,253.4,-8,224.6,5,81.0,38,0.0,-100,0.0,-100
Bihar,Jahanabad,2006,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Jahanabad,2007,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Jahanabad,2008,,,,,,,,,,,134.5,22,469.8,80,342.6,30,,,,,,,,
Bihar,Jahanabad,2009,,,,,,,,,,,46.4,-58,152.6,-42,127.4,-52,163.8,-21,21.7,-51,0.0,-100,0.0,-100
Bihar,Jahanabad,2010,0.0,-100,6.0,-41,0.0,-100,0.0,-100,15.3,-33,90.5,-15,184.3,-30,181.1,-30,69.3,-67,55.4,24,0.0,-100,0.0,-100
Bihar,Jamui,2006,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Jamui,2007,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Jamui,2008,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Jamui,2009,,,,,,,,,,,,,155.7,,321.8,,199.2,,55.5,,,,,
Bihar,Jamui,2010,0.0,-100,,,,,0.0,-100,,,121.4,-30,214.1,-32,231.5,-14,102.3,-54,43.3,-50,,,,
Bihar,Katihar,2006,,,,,,,,,,,82.7,-63,339.9,-5,121.6,-58,312.5,27,13.8,-85,,,,
Bihar,Katihar,2007,,,,,,,,,,,225.7,2,306.2,-15,181.4,-37,158.6,-35,3.7,-96,,,,
Bihar,Katihar,2008,,,,,,,,,,,144.4,-35,207.3,-42,341.7,18,149.9,-39,17.0,-82,,,,
Bihar,Katihar,2009,,,,,,,,,,,24.6,-89,204.1,-43,327.5,14,72.9,-70,132.8,41,,,0.0,-100
Bihar,Katihar,2010,0.0,-100,,,0.0,-100,0.0,-100,47.0,-55,144.4,-35,176.0,-51,117.9,-59,168.6,-31,24.1,-74,0.0,-100,0.0,-100
Bihar,Khagaria,2006,,,,,,,,,,,126.8,-34,287.0,-7,134.8,-57,342.7,50,16.9,-80,30.1,569,,
Bihar,Khagaria,2007,,,,,,,,,0.0,-100,205.8,7,562.1,83,200.1,-36,268.8,18,40.2,-53,,,,
Bihar,Khagaria,2008,,,,,,,,,,,336.4,74,362.0,18,401.9,28,84.3,-63,95.0,10,,,,
Bihar,Khagaria,2009,,,,,,,,,,,59.3,-69,214.3,-30,333.6,6,142.5,-38,142.8,66,,,0.0,-100
Bihar,Khagaria,2010,,,,,,,5.0,-73,48.1,5,106.6,-45,132.2,-57,128.5,-59,167.4,-27,32.3,-62,0.0,-100,0.0,-100
Bihar,Kishanganj,2006,,,,,,,,,156.0,-8,151.6,-62,212.4,-62,28.5,-94,465.0,26,161.6,85,0.0,-100,0.0,-100
Bihar,Kishanganj,2007,0.0,-100,0.0,-100,0.0,-100,0.0,-100,,,341.0,-14,106.0,-81,57.0,-87,,,,,,,,
Bihar,Kishanganj,2008,,,,,,,,,,,,,583.8,4,,,,,,,,,,
Bihar,Kishanganj,2009,,,,,,,,,,,,,84.2,,289.5,,1.6,,,,,,,
Bihar,Kishanganj,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,,,658.0,66,762.6,35,418.2,-6,373.0,1,41.4,-53,45.4,909,0.0,-100
Bihar,Madhepura,2006,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Madhepura,2007,,,,,,,,,,,,,,,121.2,-58,2.7,-99,0.0,-100,,,,
Bihar,Madhepura,2008,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Madhepura,2009,,,,,,,,,,,,,147.8,,332.6,,93.8,,42.6,,,,,
Bihar,Madhepura,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,156.4,66,131.7,-39,219.6,-45,133.3,-54,173.8,-29,5.0,-94,0.0,-100,0.0,-100
Bihar,Madhubani,2006,,,,,,,,,,,48.1,-74,234.6,-30,81.6,-71,355.5,88,6.3,-90,0.0,-100,,
Bihar,Madhubani,2007,,,,,,,,,,,110.6,-40,486.4,46,521.1,87,401.6,113,43.1,-31,,,,
Bihar,Madhubani,2008,,,,,,,,,,,66.9,-64,361.2,8,219.3,-21,103.6,-45,71.9,15,,,,
Bihar,Madhubani,2009,,,,,,,,,,,47.9,-74,415.5,25,296.4,7,64.9,-66,43.5,-31,,,,
Bihar,Madhubani,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,,,68.4,-63,173.7,-48,159.8,-43,95.0,-50,20.9,-67,,,,
Bihar,Monghyr,2006,,,,,,,,,,,27.4,-83,284.4,-8,70.4,-75,187.3,-9,23.0,-73,0.0,-100,,
Bihar,Monghyr,2007,,,,,,,,,,,55.4,-66,487.0,58,517.7,88,482.9,134,33.0,-61,,,,
Bihar,Monghyr,2008,,,,,,,,,,,264.3,64,586.9,90,434.4,57,190.7,-8,48.8,-43,,,,
Bihar,Monghyr,2009,,,,,,,,,,,68.7,-57,330.2,7,353.5,28,164.1,-20,302.7,255,,,,
Bihar,Monghyr,2010,,,,,0.0,-100,0.0,-100,,,267.6,66,724.7,135,294.8,7,501.8,143,101.6,19,1.0,-78,0.2,-94
Bihar,Muzaffarpur,2006,0.0,-100,0.0,-100,1.6,-81,21.6,50,71.8,26,241.5,52,377.7,8,122.2,-56,365.3,63,25.9,-64,4.5,-6,0.0,-100
Bihar,Muzaffarpur,2007,0.0,-100,23.6,109,29.0,245,8.6,-40,80.5,41,166.6,5,719.4,105,649.3,134,700.0,213,246.8,246,1.0,-79,0.0,-100
Bihar,Muzaffarpur,2008,0.0,-100,3.8,-66,0.0,-100,13.3,-8,61.2,7,377.3,137,712.2,103,331.7,19,277.2,24,53.6,-25,0.0,-100,0.0,-100
Bihar,Muzaffarpur,2009,0.0,-100,1.8,-84,1.8,-79,0.0,-100,194.8,241,67.8,-57,216.1,-38,262.4,-6,165.3,-26,71.1,0,1.4,-71,3.7,9
Bihar,Muzaffarpur,2010,1.6,-91,1.8,-84,0.0,-100,0.0,-100,62.3,9,87.3,-45,254.0,-27,207.1,-25,140.1,-37,81.8,15,0.0,-100,1.1,-68
Bihar,Nalanda,2006,0.0,-100,0.0,-100,,,0.0,-100,,,,,,,23.0,-91,,,,,,,,
Bihar,Nalanda,2007,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Nalanda,2008,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Nalanda,2009,,,,,,,,,,,80.1,-39,132.3,-56,173.4,-34,90.0,-56,77.6,34,,,,
Bihar,Nalanda,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,22.4,-14,84.8,-35,160.0,-47,276.7,5,141.4,-30,47.2,-18,0.0,-100,0.0,-100
Bihar,Patna,2006,0.0,-100,0.0,-100,3.5,-62,21.0,65,28.8,-19,266.5,87,325.3,3,173.5,-37,195.0,-11,0.0,-100,6.5,35,0.0,-100
Bihar,Patna,2007,0.0,-100,41.1,270,69.0,650,8.8,-31,59.6,68,139.1,-2,655.1,108,405.4,47,362.6,66,19.3,-69,1.2,-75,0.0,-100
Bihar,Patna,2008,43.4,157,7.9,-29,0.0,-100,38.4,202,74.8,111,425.5,199,535.0,70,394.7,43,145.5,-34,1.8,-97,0.0,-100,0.0,-100
Bihar,Patna,2009,0.0,-100,0.8,-93,0.0,-100,0.0,-100,73.0,106,81.9,-42,155.9,-51,267.2,-3,169.8,-22,67.0,6,2.9,-40,5.2,117
Bihar,Patna,2010,0.9,-95,7.0,-37,0.0,-100,0.0,-100,81.3,173,63.4,-52,208.9,-29,212.0,-20,105.9,-50,91.9,44,0.5,-90,0.0,-100
Bihar,Purnea,2006,0.0,-100,0.0,-100,3.1,-79,14.2,-55,0.0,-100,293.3,17,490.8,27,194.4,-35,346.6,37,94.7,-6,0.0,-100,2.9,-9
Bihar,Purnea,2007,0.0,-100,8.8,-8,0.8,-95,2.0,-94,48.1,-59,387.0,54,519.1,34,576.5,92,343.8,36,9.2,-91,0.0,-100,0.0,-100
Bihar,Purnea,2008,20.9,76,4.0,-58,9.2,-37,12.7,-59,110.2,-6,309.2,23,617.9,60,622.4,108,258.6,2,77.1,-24,0.0,-100,0.0,-100
Bihar,Purnea,2009,0.0,-100,3.3,-66,7.4,-49,3.3,-89,269.9,131,214.3,-15,416.2,8,560.7,87,72.7,-71,222.6,120,11.2,45,0.2,-94
Bihar,Purnea,2010,0.0,-100,0.0,-100,0.0,-100,30.6,-2,241.3,107,431.7,72,690.2,79,353.3,18,302.0,20,42.3,-58,0.6,-92,0.0,-100
Bihar,Rohtas,2006,0.0,-100,0.0,-100,11.8,36,23.5,231,95.2,503,138.7,19,400.6,26,244.0,-22,135.7,-43,2.3,-95,0.0,-100,0.0,-100
Bihar,Rohtas,2007,0.0,-100,3.4,-84,19.2,121,0.0,-100,1.0,-94,101.8,-13,337.7,6,263.1,-16,210.4,-11,61.3,29,0.0,-100,1.4,-70
Bihar,Rohtas,2008,50.7,138,11.0,-48,0.0,-100,36.8,418,69.3,339,255.5,119,294.5,-8,260.4,-17,84.7,-64,0.0,-100,0.0,-100,0.0,-100
Bihar,Rohtas,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,106.4,573,36.9,-68,224.1,-30,364.0,16,236.0,0,91.6,93,11.8,74,0.0,-100
Bihar,Rohtas,2010,0.0,-100,7.6,-64,0.0,-100,0.0,-100,35.8,127,52.5,-55,197.3,-38,233.5,-25,171.1,-28,31.7,-33,1.1,-84,0.0,-100
Bihar,Saharsa,2006,,,,,,,,,,,184.0,-12,337.4,-9,92.6,-66,354.9,59,4.5,-94,,,,
Bihar,Saharsa,2007,,,,,,,,,,,105.7,-49,438.3,19,400.0,48,399.0,79,3.1,-96,,,,
Bihar,Saharsa,2008,,,,,,,,,,,103.1,-51,399.6,8,310.0,15,216.2,-3,32.6,-53,,,,
Bihar,Saharsa,2009,,,,,,,,,,,66.1,-68,333.5,-10,386.4,43,60.2,-73,85.2,22,,,1.1,-68
Bihar,Saharsa,2010,0.0,-100,,,,,,,,,143.0,-32,495.9,34,212.9,-21,197.3,-12,72.1,3,,,,
Bihar,Samastipur,2006,,,,,,,,,,,90.0,-44,313.0,5,113.1,-55,340.6,45,7.8,-89,,,,
Bihar,Samastipur,2007,,,0.0,-100,,,,,,,177.5,11,559.3,87,405.0,60,427.6,81,38.1,-44,0.0,-100,,
Bihar,Samastipur,2008,25.0,71,0.0,-100,,,,,,,173.8,8,487.9,63,182.2,-28,145.2,-38,74.6,9,,,,
Bihar,Samastipur,2009,,,,,,,,,,,24.7,-85,191.0,-36,271.2,7,76.6,-68,93.1,36,,,,
Bihar,Samastipur,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,51.1,15,44.5,-72,176.1,-41,162.0,-36,76.8,-67,48.2,-30,,,,
Bihar,Saran,2006,0.0,-100,0.0,-100,,,28.0,169,0.0,-100,,,194.2,-43,,,307.8,29,0.0,-100,0.0,-100,,
Bihar,Saran,2007,,,0.0,-100,0.0,-100,0.0,-100,0.0,-100,59.8,-53,705.0,108,263.2,-13,70.2,-71,13.4,-79,0.0,-100,0.0,-100
Bihar,Saran,2008,,,,,,,10.6,2,3.0,-91,447.0,250,275.2,-19,27.0,-91,,,,,,,,
Bihar,Saran,2009,,,,,,,,,,,,,96.5,,193.0,,121.9,,43.0,,0.0,-100,7.0,133
Bihar,Saran,2010,1.9,-89,0.0,-100,0.0,-100,0.0,-100,65.4,95,84.9,-33,278.7,-18,157.9,-48,144.1,-40,67.2,4,0.0,-100,0.0,-100
Bihar,Sitamarhi,2006,,,,,,,,,,,108.5,-47,144.8,-63,210.4,-28,425.8,126,4.6,-94,,,,
Bihar,Sitamarhi,2007,0.0,-100,0.0,-100,,,,,,,123.8,-40,802.4,104,501.5,71,506.9,168,36.4,-49,,,,
Bihar,Sitamarhi,2008,,,,,,,,,,,315.0,54,421.9,7,496.2,69,167.8,-11,73.8,3,,,,
Bihar,Sitamarhi,2009,,,,,,,,,,,19.2,-91,325.4,-17,261.3,-11,56.8,-70,6.6,-91,,,,
Bihar,Sitamarhi,2010,,,,,,,,,,,59.0,-71,177.7,-55,183.8,-37,69.8,-63,53.0,-26,,,,
Bihar,Siwan,2006,0.0,-100,,,,,,,,,84.4,-37,166.6,-49,177.2,-40,196.2,-15,2.8,-94,,,,
Bihar,Siwan,2007,,,,,,,,,,,61.2,-55,542.0,66,285.0,-4,310.6,35,19.2,-62,,,,
Bihar,Siwan,2008,,,,,,,,,,,246.0,82,480.5,47,280.2,-6,174.4,-24,5.4,-89,,,,
Bihar,Siwan,2009,,,,,,,,,,,1.4,-99,63.6,-81,246.8,-17,63.6,-72,21.6,-57,,,,
Bihar,Siwan,2010,,,,,,,,,,,25.3,-81,266.3,-18,157.3,-47,343.0,49,72.1,43,,,,
Bihar,Supaul,2006,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,Supaul,2007,,,,,,,,,25.2,-69,,,46.0,-88,,,12.5,-94,0.0,-100,0.0,-100,,
Bihar,Supaul,2008,1.2,-90,0.0,-100,2.4,-86,10.8,-64,0.8,-99,,,98.3,-73,83.1,-69,37.5,-83,9.0,-87,0.0,-100,0.4,-88
Bihar,Supaul,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,,,,,184.8,,342.6,,97.0,,45.0,,,,,
Bihar,Supaul,2010,0.0,-100,,,,,11.0,-63,250.2,205,100.1,-52,262.6,-29,107.4,-60,141.6,-37,20.7,-70,0.2,-96,0.0,-100
Bihar,Vaishali,2006,,,,,,,,,,,6.5,-95,195.2,-39,85.5,-68,243.3,17,18.4,-74,,,0.0,-100
Bihar,Vaishali,2007,0.0,-100,18.9,83,,,4.2,-70,,,151.0,8,593.4,86,311.9,15,323.9,55,145.0,106,0.0,-100,,
Bihar,Vaishali,2008,12.6,-15,2.0,-81,,,19.4,40,43.6,33,348.3,149,598.0,88,208.6,-23,110.8,-47,13.2,-81,,,,
Bihar,Vaishali,2009,,,0.0,-100,0.0,-100,0.0,-100,,,73.9,-47,67.1,-79,235.7,-13,97.3,-53,50.2,-29,4.2,0,1.5,-61
Bihar,Vaishali,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,,,68.0,-51,134.6,-58,149.3,-45,114.7,-45,105.8,50,0.0,-100,0.0,-100
Bihar,West Champaran,2006,,,,,,,,,0.0,-100,259.7,5,437.5,-2,432.5,14,225.8,-17,26.7,-63,,,,
Bihar,West Champaran,2007,,,32.4,157,,,,,,,88.0,-64,793.6,77,492.7,29,847.8,210,0.0,-100,,,,
Bihar,West Champaran,2008,,,,,,,,,,,225.1,-9,508.6,14,458.1,20,154.8,-43,19.8,-73,,,,
Bihar,West Champaran,2009,,,,,,,,,151.2,117,159.0,-36,470.1,5,471.3,24,112.8,-59,73.0,1,,,,
Bihar,West Champaran,2010,0.5,-98,,,,,,,,,158.6,-31,486.0,11,608.9,67,454.5,71,74.2,6,0.0,-100,0.0,-100
Assam,Barpeta,2006,0.0,-100,16.6,-27,0.7,-99,154.7,-20,162.1,-55,312.5,-12,435.5,0,180.9,-21,487.2,89,83.2,-22,29.4,88,11.1,12
Assam,Barpeta,2007,0.0,-100,55.1,143,9.0,-84,255.8,33,175.7,-51,604.5,70,620.4,42,391.5,71,434.5,68,104.1,-2,4.5,-71,0.0,-100
Assam,Barpeta,2008,28.9,189,15.1,-33,133.9,145,298.1,55,281.2,-22,459.6,29,454.7,4,725.3,217,303.0,17,101.0,-5,0.0,-100,0.0,-100
Assam,Barpeta,2009,0.1,-99,0.0,-100,51.9,-5,162.4,-16,300.7,-16,463.9,30,414.4,-5,681.7,198,180.3,-30,209.4,97,6.3,-60,0.8,-92
Assam,Barpeta,2010,0.0,-100,1.7,-93,91.3,67,448.3,133,436.1,22,735.2,106,636.7,45,329.0,44,575.6,123,40.8,-62,1.2,-92,0.7,-93
Assam,Bongaigaon,2006,0.0,-100,17.6,8,0.0,-100,160.7,-28,182.2,-65,393.8,-41,481.2,-20,144.8,-61,381.6,-8,0.0,-100,0.0,-100,0.0,-100
Assam,Bongaigaon,2007,0.0,-100,0.0,-100,0.0,-100,0.0,-100,200.0,-62,636.6,-5,818.4,36,311.0,-16,490.0,19,127.3,-18,1.7,-94,4.3,-56
Assam,Bongaigaon,2008,10.0,-34,41.4,154,76.8,-1,196.9,-12,242.2,-54,477.5,-29,681.7,14,890.9,141,274.6,-34,129.0,-17,0.0,-100,0.0,-100
Assam,Bongaigaon,2009,0.0,-100,0.0,-100,54.2,-30,263.9,18,243.0,-54,447.0,-33,432.1,-28,637.2,72,216.0,-48,185.0,19,3.7,-87,3.0,-69
Assam,Bongaigaon,2010,0.0,-100,2.1,-87,110.2,42,550.4,146,566.6,8,864.6,29,612.2,2,291.0,-21,506.8,23,65.8,-58,0.0,-100,0.0,-100
Assam,Cachar,2006,0.0,-100,50.4,6,3.7,-98,154.7,-50,258.0,-43,664.6,4,498.1,-12,221.5,-55,150.7,-58,48.9,-78,28.9,-35,0.4,-96
Assam,Cachar,2007,0.0,-100,104.2,120,53.9,-64,387.7,24,326.9,-28,467.7,-27,393.9,-30,450.1,-9,460.2,29,245.7,11,63.2,41,0.7,-94
Assam,Cachar,2008,28.8,66,10.9,-77,144.5,-5,65.3,-79,238.6,-47,420.3,-34,554.1,-2,749.4,52,470.4,32,234.5,6,0.0,-100,2.9,-74
Assam,Cachar,2009,0.0,-100,24.6,-48,111.0,-27,238.5,-24,200.2,-56,511.8,-20,456.8,-19,566.5,15,265.4,-26,91.2,-59,38.4,-14,0.0,-100
Assam,Cachar,2010,0.0,-100,9.9,-79,234.0,54,588.1,88,597.3,32,680.7,7,474.5,-16,584.9,19,659.9,85,206.7,-6,16.5,-63,41.4,266
Assam,Darrang,2006,0.0,-100,31.6,53,4.2,-93,225.2,30,177.5,-43,611.1,50,202.5,-42,131.9,-52,158.5,-29,87.2,-6,10.2,-41,1.0,-91
Assam,Darrang,2007,0.0,-100,92.6,350,19.7,-65,342.3,98,166.2,-47,398.1,-2,433.3,24,150.7,-45,153.5,-31,136.4,48,3.7,-78,0.0,-100
Assam,Darrang,2008,25.0,81,14.5,-30,69.6,23,189.9,10,122.2,-61,410.9,1,398.6,14,197.4,-28,232.0,4,87.9,-5,8.4,-51,0.0,-100
Assam,Darrang,2009,0.0,-100,8.4,-59,40.3,-29,160.8,-7,210.5,-33,208.9,-49,486.3,39,254.8,-7,155.3,-30,77.1,-16,0.6,-97,5.7,-48
Assam,Darrang,2010,,,,,,,,,,,,,,,,,,,,,,,,
Assam,Dhubri,2006,0.0,-100,9.0,-31,2.5,-95,156.5,-2,274.0,-33,406.7,-35,189.3,-64,48.2,-88,313.0,-13,150.0,-7,2.7,-85,6.8,66
Assam,Dhubri,2007,0.0,-100,52.9,307,26.3,-43,168.8,6,132.8,-67,676.0,8,357.4,-33,354.3,-15,314.6,-12,155.2,-4,1.5,-92,0.0,-100
Assam,Dhubri,2008,38.3,265,1.0,-92,196.3,328,122.3,-23,268.0,-34,339.1,-46,270.0,-49,348.5,-16,266.8,-26,120.0,-25,0.0,-100,0.0,-100
Assam,Dhubri,2009,0.0,-100,0.0,-100,18.6,-59,146.5,-8,226.2,-45,502.2,-19,187.4,-65,455.6,9,168.2,-53,116.5,-28,0.2,-99,0.0,-100
Assam,Dhubri,2010,0.0,-100,0.0,-100,66.7,45,426.0,168,558.5,37,563.5,-10,340.0,-36,251.0,-40,286.0,-20,36.7,-77,1.4,-92,1.9,-54
Assam,Dibrugarh,2006,1.6,-96,158.3,182,64.5,-38,319.6,44,285.2,-9,307.2,-26,458.6,-14,270.6,-38,291.5,-12,57.2,-63,26.1,-2,14.2,-28
Assam,Dibrugarh,2007,2.3,-94,56.2,0,17.7,-83,330.3,48,162.0,-48,431.5,4,631.8,19,258.0,-41,367.7,12,98.1,-36,13.8,-48,8.2,-59
Assam,Dibrugarh,2008,35.7,-1,17.4,-69,180.1,74,190.3,-15,254.4,-19,487.4,17,517.9,-3,441.8,0,229.0,-31,82.3,-46,6.8,-75,5.4,-73
Assam,Dibrugarh,2009,20.2,-44,34.0,-40,36.3,-65,196.9,-12,153.4,-51,359.8,-14,416.6,-22,530.9,21,268.4,-19,134.9,-12,24.1,-10,7.6,-62
Assam,Dibrugarh,2010,1.3,-96,9.8,-83,143.1,38,436.7,96,334.5,7,333.7,-20,447.2,-16,397.3,-10,398.0,21,90.4,-41,35.4,33,6.5,-67
Assam,Goalpara,2006,0.0,-100,0.0,-100,0.0,-100,130.1,-31,281.2,-41,324.6,-45,309.3,-30,356.5,8,405.3,38,123.9,-18,4.9,-70,7.2,125
Assam,Goalpara,2007,0.0,-100,53.7,310,50.4,-9,351.0,85,165.9,-65,365.4,-39,467.8,5,432.3,31,322.6,10,134.9,-10,0.0,-100,0.0,-100
Assam,Goalpara,2008,50.8,224,1.0,-92,142.7,157,348.8,84,245.2,-48,435.6,-27,453.3,2,627.8,90,311.1,6,140.6,-6,0.0,-100,0.0,-100
Assam,Goalpara,2009,0.0,-100,0.0,-100,91.6,65,240.3,27,313.7,-34,312.2,-47,498.6,12,480.8,45,84.6,-71,151.8,1,0.0,-100,0.0,-100
Assam,Goalpara,2010,,,,,52.4,-6,484.2,155,485.5,2,612.0,3,234.5,-47,177.9,-46,107.1,-64,106.4,-29,4.2,-74,2.1,-34
Assam,Golaghat,2006,2.5,-86,65.4,126,21.4,-70,137.8,-5,143.6,-46,219.3,-13,265.3,-12,145.2,-52,148.1,-27,82.4,-35,20.4,-6,3.3,-75
Assam,Golaghat,2007,8.1,-56,99.9,244,61.3,-14,79.6,-45,125.8,-53,191.2,-25,223.6,-26,230.7,-23,257.8,26,50.1,-60,24.1,11,4.4,-67
Assam,Golaghat,2008,17.2,-7,5.3,-82,81.6,14,53.3,-63,210.7,-21,278.9,10,253.2,-16,240.5,-20,132.6,-35,74.6,-41,0.0,-100,3.1,-77
Assam,Golaghat,2009,0.0,-100,15.3,-47,40.3,-44,140.9,-3,114.2,-57,163.2,-36,334.0,10,187.5,-38,151.7,-26,70.4,-44,6.6,-70,8.3,-37
Assam,Golaghat,2010,,,,,111.1,55,213.8,48,305.0,14,281.0,11,339.4,12,183.8,-39,175.5,-14,85.7,-32,7.5,-65,1.2,-91
Assam,Hailakandi,2006,0.0,-100,20.5,-37,1.1,-99,175.2,-44,392.2,-21,671.4,32,347.1,-28,265.6,-20,165.8,-45,156.3,-11,6.9,-80,0.0,-100
Assam,Hailakandi,2007,0.0,-100,119.0,266,58.9,-58,368.1,18,306.4,-38,556.2,10,296.8,-38,401.5,20,495.1,63,211.7,21,62.8,82,0.0,-100
Assam,Hailakandi,2008,23.3,66,9.2,-72,87.2,-38,61.6,-80,194.9,-61,340.5,-33,396.2,-17,661.4,98,247.9,-18,277.7,59,0.0,-100,0.0,-100
Assam,Hailakandi,2009,0.0,-100,2.2,-93,68.8,-51,97.2,-69,125.5,-75,116.3,-77,164.0,-66,168.9,-49,284.0,-7,61.6,-65,8.0,-77,0.0,-100
Assam,Hailakandi,2010,,,,,131.8,-7,420.0,35,303.6,-39,218.5,-57,139.8,-71,215.0,-36,146.3,-52,77.0,-56,6.6,-81,14.4,47
Assam,Jorhat,2006,5.6,-79,105.7,204,38.8,-60,140.5,-41,155.4,-50,245.4,-26,332.0,-13,226.2,-39,157.4,-47,73.3,-45,20.1,-17,11.4,-27
Assam,Jorhat,2007,0.1,-100,76.3,119,29.4,-70,212.8,-11,189.0,-40,274.6,-17,300.8,-21,318.0,-15,355.1,19,28.5,-78,25.3,5,17.6,12
Assam,Jorhat,2008,27.7,4,8.3,-76,89.9,-7,181.8,-24,203.3,-35,329.9,0,357.1,-6,330.5,-11,125.0,-58,122.5,-7,0.0,-100,2.1,-87
